y,p,r,flex1,flex2,flex3,flex4,x
1.52,-48.55,13.16,1020.00,986.00,1000.00,1023.00,388

1.14,-48.62,13.62,1020.00,994.00,1000.00,1023.00,389

1.04,-48.75,14.00,1021.00,998.00,1001.00,1023.00,390

0.78,-48.85,14.18,1021.00,1003.00,1001.00,1023.00,391

0.49,-48.75,14.20,1021.00,1007.00,1001.00,1023.00,392

0.56,-48.72,14.06,1020.00,1023.00,1001.00,1023.00,393

0.72,-48.79,13.66,1020.00,1023.00,1003.00,1023.00,394

0.94,-48.63,12.99,1023.00,1023.00,1001.00,1023.00,395

1.51,-47.92,12.10,1023.00,1023.00,1005.00,1023.00,396

2.70,-46.63,10.74,1023.00,1023.00,1023.00,1023.00,397

4.23,-44.38,9.06,1023.00,1023.00,1023.00,1023.00,398

5.64,-40.94,7.62,1023.00,1023.00,1023.00,1023.00,399

6.60,-36.35,6.42,1023.00,1023.00,1023.00,1023.00,400

6.95,-31.34,5.58,1023.00,1023.00,1023.00,1023.00,401

7.14,-26.37,5.15,1023.00,1023.00,1023.00,1023.00,402

7.43,-21.42,5.07,1023.00,1023.00,1023.00,1023.00,403

7.27,-17.07,4.86,1023.00,1023.00,1023.00,1023.00,404

6.51,-13.02,4.36,1023.00,1023.00,1023.00,1023.00,405

5.80,-9.22,3.81,1023.00,1021.00,1022.00,1021.00,406

5.11,-6.68,3.23,1022.00,1022.00,1022.00,1020.00,407

4.54,-4.73,3.12,1023.00,1021.00,1022.00,1022.00,408

4.19,-2.99,2.74,1023.00,1023.00,1023.00,1023.00,409

4.03,-2.42,1.81,1023.00,1023.00,1023.00,1023.00,410

4.02,-2.11,1.40,1023.00,1023.00,1023.00,1023.00,411

3.88,-1.91,1.63,1023.00,1023.00,1023.00,1023.00,412

3.51,-1.97,1.68,1023.00,1023.00,1023.00,1023.00,413

3.16,-2.29,1.53,1023.00,1023.00,1023.00,1023.00,414

2.74,-2.78,1.19,1023.00,1023.00,1023.00,1023.00,415

2.29,-3.07,0.94,1023.00,1023.00,1023.00,1023.00,416

1.85,-3.37,0.34,1023.00,1023.00,1023.00,1023.00,417

1.57,-3.70,-0.11,1023.00,1023.00,1023.00,1023.00,418

1.25,-4.56,-0.37,1023.00,1023.00,1023.00,1023.00,419

1.19,-4.24,1.22,1023.00,1023.00,1023.00,1023.00,420

1.13,-3.24,2.86,1023.00,1023.00,1023.00,1023.00,421

1.32,-2.83,2.79,1023.00,1023.00,1023.00,1023.00,422

1.32,-2.81,2.80,1023.00,1023.00,1023.00,1023.00,423

1.33,-2.81,2.79,1023.00,1023.00,1023.00,1023.00,424

1.34,-2.83,2.76,1023.00,1023.00,1023.00,1023.00,425

1.37,-2.95,2.73,1023.00,1023.00,1023.00,1023.00,426

1.52,-3.17,2.61,1023.00,1023.00,1023.00,1023.00,427

1.69,-3.57,2.46,1023.00,1023.00,1023.00,1023.00,428

1.80,-4.19,2.15,1023.00,1023.00,1023.00,1023.00,429

1.85,-4.98,1.77,1023.00,1023.00,1023.00,1023.00,430

1.95,-5.65,1.35,1023.00,1023.00,1023.00,1023.00,431

1.99,-6.25,0.71,1023.00,1023.00,1023.00,1023.00,432

1.88,-6.75,0.08,1023.00,1023.00,1023.00,1023.00,433

1.94,-6.92,-0.19,1023.00,1023.00,1023.00,1023.00,434

2.41,-6.49,-0.11,1023.00,1023.00,1023.00,1023.00,435

2.95,-6.02,-0.35,1023.00,1023.00,1023.00,1023.00,436

3.68,-5.81,-1.03,1023.00,1023.00,1023.00,1023.00,437

4.42,-6.15,-1.33,1023.00,1023.00,1022.00,1022.00,438

4.84,-7.29,-0.98,1023.00,1022.00,1023.00,1023.00,439

4.57,-9.98,-0.29,1023.00,1022.00,1022.00,1022.00,440

4.00,-13.46,1.49,1023.00,1023.00,1023.00,1023.00,441

3.78,-17.12,3.90,1023.00,1023.00,1023.00,1023.00,442

3.23,-20.92,5.32,1023.00,1023.00,1023.00,1023.00,443

2.65,-24.36,5.48,1023.00,1023.00,1023.00,1023.00,444

2.16,-27.31,4.50,1023.00,1023.00,1023.00,1023.00,445

2.03,-29.67,3.82,1023.00,1023.00,1023.00,1023.00,446

1.97,-31.41,3.72,1023.00,999.00,1023.00,1023.00,447

1.70,-33.02,4.27,1023.00,1000.00,1023.00,1023.00,448

1.23,-34.70,5.18,1023.00,1003.00,1023.00,1023.00,449

0.74,-36.45,6.22,1023.00,1023.00,1023.00,1023.00,450

0.39,-38.30,7.34,1023.00,1023.00,1023.00,1023.00,451

-0.09,-40.44,8.35,1023.00,1023.00,1023.00,1022.00,452

-0.62,-42.59,9.25,1023.00,1023.00,1023.00,1023.00,453

-1.19,-44.34,9.93,1023.00,1023.00,1023.00,1023.00,454

-2.35,-45.86,10.56,1023.00,1023.00,1003.00,1023.00,455

-2.92,-47.00,11.39,1023.00,1023.00,1002.00,1023.00,456

-3.24,-47.94,12.41,1023.00,1023.00,1000.00,1023.00,457

-3.87,-48.87,13.19,1023.00,1023.00,1002.00,1023.00,458

-4.61,-49.72,13.51,1023.00,981.00,1001.00,1023.00,459

-4.97,-50.63,14.06,1023.00,966.00,1001.00,1023.00,460

-5.19,-51.26,14.76,1023.00,960.00,1002.00,1023.00,461

-5.44,-51.65,15.51,1023.00,959.00,1003.00,1023.00,462

-5.50,-52.02,16.15,1023.00,960.00,1016.00,1023.00,463

-5.52,-52.37,16.36,1023.00,963.00,1023.00,1023.00,464

-5.32,-52.74,16.48,1023.00,983.00,1023.00,1023.00,465

-4.94,-52.82,16.52,1023.00,983.00,1019.00,1023.00,466

-4.59,-52.48,16.31,1023.00,980.00,1004.00,1023.00,467

-4.47,-51.75,15.49,1023.00,983.00,1003.00,1023.00,468

-4.70,-50.34,13.90,1023.00,1023.00,1007.00,1023.00,469

-4.70,-47.69,11.37,1023.00,993.00,1023.00,1023.00,470

-3.61,-43.88,8.98,1023.00,1006.00,1023.00,1023.00,471

-1.65,-39.15,7.56,1023.00,1023.00,1023.00,1023.00,472

0.36,-34.12,7.00,1023.00,1023.00,1023.00,1023.00,473

1.70,-29.34,6.97,1023.00,1023.00,1023.00,1023.00,474

2.54,-25.49,6.98,1023.00,1023.00,1023.00,1023.00,475

2.89,-22.82,6.57,1023.00,1023.00,1023.00,1023.00,476

2.84,-21.13,5.67,1023.00,1023.00,1023.00,1023.00,477

3.03,-19.38,4.81,1023.00,1023.00,1023.00,1023.00,478

3.29,-17.47,4.15,1023.00,1023.00,1023.00,1023.00,479

3.32,-15.22,3.93,1023.00,1022.00,1022.00,1022.00,480

3.10,-13.17,3.76,1023.00,1022.00,1021.00,1023.00,481

2.91,-11.05,3.76,1023.00,1022.00,1021.00,1020.00,482

1.72,-9.73,3.92,1023.00,1023.00,1023.00,1023.00,483

0.89,-8.60,4.63,1023.00,1023.00,1023.00,1023.00,484

0.43,-6.42,5.78,1023.00,1023.00,1023.00,1023.00,485

-0.27,-5.38,5.28,1023.00,1023.00,1023.00,1023.00,486

-0.76,-4.67,4.10,1023.00,1023.00,1023.00,1023.00,487

-0.82,-3.91,3.19,1023.00,1023.00,1023.00,1023.00,488

-0.72,-3.73,2.56,1023.00,1023.00,1023.00,1023.00,489

-0.64,-3.61,2.26,1023.00,1023.00,1023.00,1023.00,490

-0.47,-2.96,2.18,1023.00,1023.00,1023.00,1023.00,491

0.74,-3.79,3.26,1023.00,1023.00,1023.00,1023.00,492

0.74,-3.81,3.25,1023.00,1023.00,1023.00,1023.00,493

0.73,-3.79,3.28,1023.00,1023.00,1023.00,1023.00,494

0.72,-3.79,3.27,1023.00,1023.00,1023.00,1023.00,495

0.72,-3.86,3.24,1023.00,1023.00,1023.00,1023.00,496

0.77,-4.05,3.30,1023.00,1023.00,1023.00,1023.00,497

1.02,-4.47,3.16,1023.00,1023.00,1023.00,1023.00,498

1.23,-5.10,2.69,1023.00,1023.00,1023.00,1023.00,499

1.46,-5.64,2.19,1023.00,1023.00,1023.00,1023.00,500

1.67,-6.02,1.41,1023.00,1023.00,1023.00,1023.00,501

1.69,-6.16,0.44,1023.00,1023.00,1023.00,1023.00,502

1.76,-5.99,-0.35,1023.00,1023.00,1023.00,1023.00,503

1.98,-5.64,-1.10,1023.00,1023.00,1023.00,1023.00,504

2.47,-5.13,-1.42,1023.00,1023.00,1023.00,1023.00,505

3.14,-4.83,-1.83,1023.00,1023.00,1023.00,1023.00,506

3.80,-5.05,-2.33,1023.00,1023.00,1023.00,1023.00,507

4.28,-5.77,-2.05,1023.00,1023.00,1023.00,1023.00,508

4.58,-7.69,-0.99,1023.00,1023.00,1023.00,1023.00,509

4.82,-9.67,0.86,1023.00,1023.00,1023.00,1023.00,510

5.18,-10.83,3.23,1023.00,1023.00,1023.00,1023.00,511

5.55,-11.85,4.81,1023.00,1023.00,1023.00,1023.00,512

5.92,-13.77,5.56,1023.00,1023.00,1023.00,1023.00,513

6.40,-17.11,6.28,1023.00,1023.00,1023.00,1023.00,514

6.85,-21.84,6.75,1023.00,1023.00,1023.00,1023.00,515

7.07,-27.22,7.16,1023.00,1023.00,1023.00,1023.00,516

6.97,-32.11,7.72,1023.00,1023.00,1023.00,1023.00,517

6.73,-36.24,8.94,1023.00,1023.00,1023.00,1023.00,518

6.26,-39.39,10.28,1023.00,976.00,1023.00,1003.00,519

5.94,-41.61,11.81,1023.00,993.00,1023.00,1023.00,520

5.85,-43.12,13.33,1023.00,1003.00,1023.00,1023.00,521

6.30,-44.25,14.47,1023.00,1023.00,1023.00,1023.00,522

6.59,-45.56,14.97,1023.00,1023.00,1023.00,1023.00,523

6.91,-46.90,14.99,1023.00,1023.00,1023.00,1023.00,524

7.72,-48.18,14.86,1023.00,998.00,1023.00,1023.00,525

9.06,-49.99,14.83,1023.00,952.00,1023.00,1023.00,526

10.32,-51.81,14.74,1023.00,947.00,1023.00,1023.00,527

11.15,-52.92,14.88,1023.00,948.00,1023.00,1023.00,528

11.99,-53.80,15.67,1023.00,932.00,1023.00,1023.00,529

12.60,-54.55,16.75,1023.00,936.00,1023.00,1023.00,530

13.01,-55.06,17.63,1023.00,950.00,1023.00,1023.00,531

13.18,-55.31,18.20,1023.00,952.00,1023.00,1023.00,532

12.97,-55.38,18.63,1023.00,951.00,1023.00,1023.00,533

12.76,-55.14,19.11,1023.00,957.00,1023.00,1023.00,534

12.52,-54.47,19.23,1023.00,967.00,1023.00,1023.00,535

12.23,-53.62,18.49,1023.00,983.00,1023.00,1023.00,536

11.62,-52.09,16.63,1023.00,1006.00,1023.00,1023.00,537

10.25,-49.01,14.09,1023.00,1023.00,1023.00,1023.00,538

8.93,-44.31,11.81,1023.00,1023.00,1023.00,1023.00,539

8.14,-38.75,9.87,1023.00,1023.00,1023.00,1023.00,540

7.50,-33.32,8.30,1023.00,1023.00,1023.00,1023.00,541

6.70,-28.91,7.29,1023.00,1023.00,1023.00,1023.00,542

6.24,-25.68,6.49,1023.00,1023.00,1023.00,1023.00,543

5.86,-22.72,5.43,1023.00,1023.00,1023.00,1023.00,544

5.59,-19.72,4.24,1023.00,1023.00,1023.00,1023.00,545

5.09,-17.00,2.92,1023.00,1023.00,1023.00,1023.00,546

4.68,-13.50,2.53,1023.00,1023.00,1023.00,1023.00,547

4.42,-10.81,2.34,1023.00,1021.00,1020.00,1022.00,548

4.12,-8.33,2.02,1023.00,1023.00,1023.00,1022.00,549

3.91,-6.50,1.28,1023.00,1023.00,1023.00,1023.00,550

3.47,-5.73,0.45,1023.00,1022.00,1023.00,1023.00,551

3.25,-4.28,1.06,1023.00,1023.00,1023.00,1023.00,552

3.49,-3.51,1.65,1023.00,1023.00,1023.00,1023.00,553

3.53,-3.46,1.42,1023.00,1023.00,1022.00,1023.00,554

3.07,-3.14,1.42,1023.00,1023.00,1023.00,1023.00,555

2.57,-2.39,1.74,1023.00,1023.00,1023.00,1023.00,556

2.16,-2.09,1.99,1023.00,1023.00,1023.00,1023.00,557

1.84,-2.19,2.00,1023.00,1023.00,1023.00,1023.00,558

1.59,-2.01,1.97,1023.00,1023.00,1023.00,1023.00,559

1.40,-1.83,1.78,1023.00,1023.00,1023.00,1023.00,560

1.33,-2.04,1.26,1023.00,1023.00,1023.00,1023.00,561

1.47,-3.80,4.74,1023.00,1023.00,1023.00,1023.00,562

1.47,-3.95,4.76,1023.00,1023.00,1023.00,1023.00,563

1.45,-4.23,4.80,1023.00,1023.00,1023.00,1023.00,564

1.45,-4.61,4.71,1023.00,1023.00,1023.00,1023.00,565

1.57,-4.93,4.52,1023.00,1023.00,1023.00,1023.00,566

1.71,-5.39,4.20,1023.00,1023.00,1023.00,1023.00,567

1.84,-5.73,3.67,1023.00,1023.00,1023.00,1023.00,568

2.20,-5.66,2.97,1023.00,1023.00,1023.00,1023.00,569

2.57,-5.38,2.12,1023.00,1023.00,1023.00,1023.00,570

2.83,-5.63,0.68,1023.00,1023.00,1023.00,1023.00,571

3.21,-6.23,-0.84,1023.00,1023.00,1023.00,1023.00,572

3.99,-7.33,-1.66,1023.00,1022.00,1022.00,1021.00,573

5.22,-9.45,-1.44,1023.00,1022.00,1023.00,1023.00,574

6.11,-12.66,-0.48,1023.00,1022.00,1023.00,1023.00,575

6.20,-17.52,1.52,1023.00,1023.00,1022.00,1023.00,576

6.10,-21.40,4.90,1023.00,1023.00,1023.00,1023.00,577

6.02,-24.60,8.59,1023.00,1023.00,1023.00,1023.00,578

5.78,-27.14,11.70,1023.00,1023.00,1023.00,1023.00,579

5.87,-28.99,14.09,1023.00,1023.00,1023.00,1023.00,580

6.07,-30.06,16.63,1023.00,1023.00,1023.00,1023.00,581

6.37,-30.62,18.63,1023.00,1023.00,1023.00,1023.00,582

6.56,-31.54,19.90,1023.00,1023.00,1023.00,1023.00,583

6.73,-32.82,20.57,1023.00,1023.00,1023.00,1023.00,584

6.81,-34.81,20.75,1023.00,1003.00,1023.00,1023.00,585

6.88,-37.32,20.53,1023.00,1003.00,1023.00,1023.00,586

6.96,-39.87,20.20,1023.00,1020.00,1023.00,1023.00,587

7.15,-42.20,20.55,1023.00,1023.00,1023.00,1023.00,588

6.88,-43.92,21.89,1023.00,1023.00,1023.00,1023.00,589

6.45,-44.57,24.05,1023.00,1023.00,1023.00,1023.00,590

6.42,-44.51,26.65,1023.00,1023.00,1023.00,1023.00,591

6.50,-44.49,28.77,1023.00,1023.00,1023.00,1023.00,592

6.68,-45.07,30.07,1023.00,1023.00,1023.00,1023.00,593

6.67,-46.11,30.40,1023.00,1023.00,1023.00,1023.00,594

6.42,-47.26,30.12,1023.00,1023.00,1023.00,1023.00,595

6.79,-48.32,30.28,1023.00,1005.00,1005.00,1023.00,596

7.54,-49.32,31.31,1015.00,1001.00,1003.00,1023.00,597

7.90,-50.27,32.19,1015.00,980.00,1000.00,1023.00,598

8.72,-51.38,33.18,1014.00,973.00,1000.00,1023.00,599

9.56,-52.09,34.27,1014.00,963.00,998.00,1023.00,600

9.91,-52.19,35.07,1014.00,963.00,998.00,1023.00,601

10.26,-52.31,35.92,1015.00,979.00,998.00,1023.00,602

10.46,-52.40,36.41,1015.00,979.00,998.00,1023.00,603

10.54,-52.36,36.57,1015.00,1004.00,998.00,1023.00,604

10.34,-52.15,36.22,1016.00,1008.00,999.00,1023.00,605

10.16,-51.89,35.14,1016.00,1008.00,1001.00,1023.00,606

9.70,-51.34,33.11,1023.00,1014.00,1004.00,1023.00,607

8.62,-49.80,29.89,1023.00,1023.00,1023.00,1023.00,608

7.48,-47.00,26.12,1023.00,1014.00,1023.00,1023.00,609

6.93,-43.26,22.93,1023.00,1023.00,1023.00,1023.00,610

7.06,-38.58,20.35,1023.00,1023.00,1023.00,1023.00,611

7.34,-33.70,18.38,1023.00,1023.00,1023.00,1023.00,612

7.00,-29.00,16.78,1023.00,1023.00,1023.00,1023.00,613

6.64,-24.74,15.51,1023.00,1023.00,1023.00,1023.00,614

6.25,-20.94,14.03,1023.00,1023.00,1023.00,1023.00,615

5.66,-17.46,12.63,1023.00,1023.00,1023.00,1023.00,616

4.73,-14.11,11.50,1023.00,1021.00,1022.00,1023.00,617

3.55,-11.82,9.71,1023.00,1023.00,1023.00,1023.00,618

2.86,-9.50,8.43,1023.00,1023.00,1022.00,1023.00,619

2.52,-7.45,7.74,1023.00,1023.00,1023.00,1023.00,620

2.55,-5.56,7.34,1023.00,1023.00,1022.00,1022.00,621

2.60,-3.89,7.80,1023.00,1023.00,1023.00,1023.00,622

2.53,-2.36,8.01,1023.00,1023.00,1023.00,1023.00,623

2.50,-1.23,7.47,1023.00,1023.00,1023.00,1023.00,624

2.47,-0.62,6.78,1023.00,1023.00,1023.00,1023.00,625

2.48,-0.48,6.18,1023.00,1023.00,1023.00,1023.00,626

2.28,-0.63,5.83,1023.00,1023.00,1023.00,1023.00,627

1.68,-1.01,5.45,1023.00,1023.00,1023.00,1023.00,628

0.79,-2.08,4.69,1023.00,1023.00,1023.00,1023.00,629

0.18,-3.20,3.96,1023.00,1023.00,1023.00,1023.00,630

-0.11,-3.70,4.06,1023.00,1023.00,1023.00,1023.00,631

0.31,-3.59,3.76,1023.00,1023.00,1023.00,1023.00,632

0.31,-3.60,3.77,1023.00,1023.00,1023.00,1023.00,633

0.31,-3.66,3.79,1023.00,1023.00,1023.00,1023.00,634

0.30,-3.77,3.83,1023.00,1023.00,1023.00,1023.00,635

0.30,-3.98,3.88,1023.00,1023.00,1023.00,1023.00,636

0.34,-4.17,3.81,1023.00,1023.00,1023.00,1023.00,637

0.56,-4.43,3.65,1023.00,1023.00,1023.00,1023.00,638

0.70,-5.18,3.47,1023.00,1023.00,1023.00,1023.00,639

0.78,-6.00,2.87,1023.00,1023.00,1023.00,1023.00,640

0.99,-6.37,2.06,1023.00,1023.00,1023.00,1023.00,641

1.38,-6.26,1.44,1023.00,1023.00,1023.00,1023.00,642

1.76,-5.76,1.17,1023.00,1023.00,1023.00,1023.00,643

2.26,-4.91,0.80,1023.00,1023.00,1023.00,1023.00,644

2.96,-4.15,0.43,1023.00,1023.00,1023.00,1023.00,645

3.89,-4.19,-0.26,1023.00,1023.00,1023.00,1023.00,646

4.78,-5.11,-1.07,1023.00,1023.00,1023.00,1023.00,647

5.35,-7.51,-1.75,1023.00,1023.00,1023.00,1023.00,648

5.38,-11.66,-1.30,1023.00,1023.00,1023.00,1023.00,649

5.25,-16.18,1.00,1023.00,1023.00,1023.00,1023.00,650

5.73,-20.18,4.27,1023.00,1023.00,1023.00,1023.00,651

6.27,-23.50,6.87,1023.00,1023.00,1023.00,1023.00,652

6.37,-26.68,8.36,1023.00,1023.00,1023.00,1023.00,653

6.06,-29.61,9.28,1023.00,1023.00,1023.00,1023.00,654

5.27,-32.66,9.77,1023.00,1023.00,1023.00,1023.00,655

4.69,-35.73,10.44,1023.00,1023.00,1023.00,1023.00,656

4.17,-38.47,10.85,1023.00,1014.00,1023.00,1023.00,657

3.72,-40.41,10.53,1023.00,1009.00,1023.00,1023.00,658

3.44,-41.93,10.64,1023.00,1007.00,1023.00,1023.00,659

3.33,-43.45,11.38,1023.00,1020.00,1023.00,1023.00,660

3.53,-44.82,12.10,1023.00,1016.00,1023.00,1023.00,661

3.55,-46.24,12.57,1023.00,1016.00,1023.00,1023.00,662

3.66,-47.84,13.07,1023.00,1023.00,1019.00,1023.00,663

3.78,-49.39,13.75,1023.00,1006.00,1002.00,1023.00,664

3.08,-50.80,14.50,1023.00,970.00,1000.00,1023.00,665

1.58,-52.04,15.71,1023.00,956.00,1001.00,1023.00,666

0.85,-52.47,17.29,1023.00,944.00,1000.00,1023.00,667

0.33,-52.81,19.07,1023.00,936.00,1002.00,1023.00,668

-0.53,-53.42,20.75,1023.00,935.00,1023.00,1023.00,669

-0.95,-53.83,21.70,1023.00,924.00,1023.00,1023.00,670

-0.95,-54.42,22.46,1023.00,923.00,1023.00,1023.00,671

-0.73,-55.06,23.58,1023.00,924.00,1023.00,1023.00,672

-0.57,-55.49,24.36,1023.00,933.00,1023.00,1023.00,673

-0.54,-55.73,24.71,1023.00,945.00,1023.00,1023.00,674

-0.46,-55.84,24.80,1023.00,942.00,1023.00,1023.00,675

-0.38,-56.02,24.91,1023.00,952.00,1023.00,1023.00,676

-0.22,-56.05,24.44,1023.00,961.00,1023.00,1023.00,677

-0.24,-55.92,23.18,1023.00,967.00,1023.00,1023.00,678

-0.27,-55.54,21.32,1023.00,970.00,1023.00,1023.00,679

-0.35,-54.08,18.36,1023.00,973.00,1023.00,1023.00,680

0.14,-51.07,14.56,1023.00,992.00,1023.00,1023.00,681

1.63,-46.62,11.15,1023.00,991.00,1023.00,1023.00,682

3.95,-41.09,8.97,1023.00,1005.00,1023.00,1023.00,683

5.82,-35.06,7.76,1023.00,1023.00,1023.00,1023.00,684

7.03,-29.73,7.00,1023.00,1023.00,1023.00,1023.00,685

7.20,-25.66,5.32,1023.00,1023.00,1023.00,1022.00,686

7.27,-22.39,3.53,1023.00,1022.00,1021.00,1019.00,687

6.58,-20.56,1.37,1023.00,1022.00,1021.00,1022.00,688

5.92,-19.30,0.31,1023.00,1023.00,1022.00,1023.00,689

5.94,-17.42,0.56,1023.00,1023.00,1023.00,1023.00,690

5.66,-15.49,0.92,1023.00,1022.00,1022.00,1023.00,691

4.98,-13.79,1.65,1023.00,1023.00,1023.00,1023.00,692

4.49,-12.09,2.63,1023.00,1023.00,1023.00,1023.00,693

3.88,-10.94,2.18,1023.00,1023.00,1023.00,1023.00,694

2.92,-10.90,1.25,1023.00,1023.00,1023.00,1023.00,695

2.19,-10.77,0.31,1023.00,1023.00,1023.00,1023.00,696

2.14,-10.02,0.08,1023.00,1023.00,1023.00,1023.00,697

2.32,-9.27,-0.20,1023.00,1023.00,1023.00,1023.00,698

2.31,-8.18,-0.41,1023.00,1023.00,1023.00,1023.00,699

2.27,-7.46,-0.21,1023.00,1023.00,1023.00,1023.00,700

2.11,-7.31,-0.14,1023.00,1023.00,1023.00,1023.00,701

1.33,-5.74,4.64,1023.00,1023.00,1023.00,1023.00,702

1.33,-5.71,4.64,1023.00,1023.00,1023.00,1023.00,703

1.33,-5.67,4.64,1023.00,1023.00,1023.00,1023.00,704

1.34,-5.64,4.59,1023.00,1023.00,1023.00,1023.00,705

1.36,-5.59,4.54,1023.00,1023.00,1023.00,1023.00,706

1.37,-5.62,4.50,1023.00,1023.00,1023.00,1023.00,707

1.42,-5.80,4.36,1023.00,1023.00,1023.00,1023.00,708

1.48,-6.22,4.16,1023.00,1023.00,1023.00,1023.00,709

1.48,-6.98,4.05,1023.00,1023.00,1023.00,1023.00,710

1.40,-7.66,4.04,1023.00,1023.00,1023.00,1023.00,711

1.41,-8.07,4.32,1023.00,1023.00,1023.00,1023.00,712

1.65,-8.35,4.28,1023.00,1023.00,1023.00,1023.00,713

1.85,-8.77,4.13,1023.00,1023.00,1023.00,1023.00,714

1.78,-9.67,3.14,1023.00,1023.00,1023.00,1023.00,715

1.49,-10.63,2.08,1023.00,1023.00,1023.00,1023.00,716

1.52,-11.73,1.47,1023.00,1023.00,1023.00,1023.00,717

1.91,-13.42,1.78,1023.00,1023.00,1023.00,1023.00,718

2.38,-14.95,2.86,1023.00,1022.00,1023.00,1023.00,719

2.99,-16.34,4.30,1023.00,1023.00,1023.00,1023.00,720

3.50,-18.87,5.56,1023.00,1023.00,1023.00,1021.00,721

4.70,-22.54,6.82,1023.00,1023.00,1023.00,1023.00,722

5.85,-27.19,6.70,1023.00,1023.00,1023.00,1023.00,723

6.02,-30.80,6.65,1023.00,1023.00,1023.00,1022.00,724

5.99,-34.05,7.57,1023.00,1007.00,1023.00,1022.00,725

6.14,-37.27,8.80,1023.00,1007.00,1023.00,1023.00,726

5.80,-40.58,9.32,1023.00,1023.00,1023.00,1023.00,727

5.63,-43.74,9.37,1023.00,1023.00,1023.00,1023.00,728

5.51,-46.91,9.38,1023.00,1023.00,1023.00,1023.00,729

5.43,-49.53,9.38,1023.00,1023.00,1023.00,1023.00,730

5.27,-51.58,9.89,1023.00,1023.00,1023.00,1023.00,731

5.44,-53.52,11.35,1023.00,1023.00,997.00,1023.00,732

5.67,-55.28,12.48,1023.00,1023.00,998.00,1023.00,733

5.09,-56.88,13.33,1023.00,1023.00,1002.00,1023.00,734

4.85,-58.38,14.72,1023.00,985.00,1023.00,1023.00,735

4.79,-59.41,16.22,1023.00,975.00,1023.00,1023.00,736

4.70,-60.15,17.84,1023.00,961.00,1023.00,1023.00,737

4.61,-60.94,19.48,1023.00,953.00,1023.00,1023.00,738

4.77,-61.76,20.63,1023.00,950.00,1023.00,1023.00,739

4.73,-62.59,21.16,1023.00,948.00,1023.00,1023.00,740

4.83,-63.19,21.95,1023.00,954.00,1023.00,1023.00,741

4.72,-63.64,22.93,1023.00,954.00,1023.00,1023.00,742

4.80,-63.75,23.70,1023.00,961.00,1023.00,1023.00,743

4.88,-63.67,24.00,1023.00,970.00,1023.00,1023.00,744

4.61,-63.59,24.01,1023.00,968.00,1023.00,1023.00,745

4.37,-63.26,23.38,1023.00,977.00,1023.00,1023.00,746

4.15,-62.65,22.02,1023.00,980.00,1023.00,1023.00,747

3.86,-61.71,19.94,1023.00,1006.00,1023.00,1023.00,748

3.59,-60.20,16.65,1023.00,1021.00,1023.00,1023.00,749

6.01,-58.06,12.90,1023.00,1023.00,1023.00,1023.00,750

9.49,-54.43,9.83,1023.00,1012.00,1023.00,1023.00,751

11.60,-49.71,7.67,1023.00,1005.00,1023.00,1023.00,752

11.89,-44.95,6.47,1023.00,1023.00,1023.00,1023.00,753

11.66,-39.41,5.68,1023.00,1023.00,1023.00,1023.00,754

10.61,-32.83,4.27,1023.00,1023.00,1023.00,1023.00,755

8.86,-25.54,3.32,1023.00,1022.00,1022.00,1023.00,756

7.18,-19.39,2.79,1023.00,1022.00,1021.00,1022.00,757

6.20,-15.54,3.01,1023.00,1022.00,1023.00,1023.00,758

5.59,-12.87,3.07,1023.00,1023.00,1023.00,1023.00,759

4.97,-10.82,3.30,1023.00,1023.00,1023.00,1023.00,760

4.48,-9.45,3.29,1023.00,1023.00,1023.00,1023.00,761

4.22,-7.75,3.30,1023.00,1023.00,1023.00,1023.00,762

4.31,-6.61,2.99,1023.00,1023.00,1023.00,1023.00,763

4.54,-6.22,2.37,1023.00,1023.00,1023.00,1023.00,764

4.70,-5.86,2.41,1023.00,1023.00,1023.00,1023.00,765

4.78,-5.57,2.96,1023.00,1023.00,1023.00,1023.00,766

4.67,-5.75,3.36,1023.00,1023.00,1023.00,1023.00,767

4.29,-6.13,3.24,1023.00,1023.00,1023.00,1023.00,768

4.09,-6.09,3.93,1023.00,1023.00,1023.00,1023.00,769

4.03,-6.41,4.46,1023.00,1023.00,1023.00,1023.00,770

3.84,-6.98,4.75,1023.00,1023.00,1023.00,1023.00,771

1023.00,1023.00,4.75,1023.00,1023.00,1023.00,1023.00,771

4.28,-5.09,4.81,1023.00,1023.00,1023.00,1023.00,772

4.28,-5.12,4.80,1023.00,1023.00,1023.00,1023.00,773

4.30,-5.16,4.77,1023.00,1023.00,1023.00,1023.00,774

